Review_ID,Review_Text,Rating,Review_Length,Sentiment_Score,Reviewer_Age,Product_Category,Gender,Review_Helpful_Count,Sentiment_Label
82878688-31dc-491f-80e0-f68b2815b95a,Shake capital loss crime concern hear generation.,2.7440539688541996,293,0.18483977214602199,32.0,Home,Other,164.0,Positive
ff10fccd-c87f-4d4c-992e-4415293e97d5,Particular full former hope safe laugh difference apply base.,4.106182379520591,457,0.012126551119298057,44.0,Clothing,Other,412.0,Neutral
bd488243-38bc-41e6-a483-2f48ca2c5fa3,Until issue war continue quite just street natural car.,2.6700915313089677,310,0.2167417289261102,,Home,Female,230.0,Positive
56fee7ac-a19d-4052-b768-d7938964bef2,Finally group occur tonight adult growth back wife risk.,4.912955532950264,62,-0.47160503903275686,63.0,Beauty,Male,276.0,Neutral
a87e3ba3-9800-4015-b620-1a3d86bafc17,Fear wonder follow message resource modern.,3.3760303787482555,348,0.5623936969309988,60.0,Beauty,Other,142.0,Negative
8abde66a-59a2-4fad-a7a4-493ccd725a06,Finish sometimes skin scientist may remember character beat west prove page certainly discuss.,1.3965931931927633,199,-0.239172917311524,48.0,Electronics,Other,,Negative
115f5584-620e-4282-a8c3-b1157982c280,American form reflect friend size share whole personal read such would.,3.3158269823710014,339,0.7117340701961825,61.0,Beauty,Other,246.0,Positive
8d747c15-3a2a-4f5a-ac8c-fe19b7a04b12,Question compare common election thousand finally stop might until boy conference.,3.6322928708037456,392,-0.5622862186365496,25.0,Electronics,Female,267.0,Negative
0e0e7f84-460d-4277-b1fb-614951f61ff8,Event understand several get may full station itself than offer media.,,221,0.9929615045814448,59.0,Books,Female,,Positive
243c5d13-3882-4e5d-9054-02e740b632f7,Talk market natural room few wonder thing perhaps.,3.9887478461234447,191,-0.3197206521424387,40.0,Home,Female,265.0,Neutral
caed79a6-8608-432c-8608-1e26b3b516d2,Front decide whose some trip hour blue serve reason edge popular husband look.,3.7126692548386293,321,-0.7940326553662298,43.0,Clothing,Female,115.0,Negative
2d12f0f4-fa6d-4fef-85cf-b48d79cb5a4b,Seven key white information practice must news market.,1.2704926381213872,216,-0.9146379349819804,24.0,Electronics,Female,,Positive
e8714f77-1019-458b-a486-175273585b14,Tax might back lay feel issue these fund.,2.567541248597266,475,0.20940577276665984,59.0,Home,Male,302.0,Negative
8d996b30-1ff3-47e3-a359-fd48ae848d50,Over factor trade one road store report.,4.786179088571069,193,-0.11763684797838314,53.0,Books,Other,,Negative
cac16776-81c0-4177-9ebf-3307d25ca087,Soldier then social apply community tough improve sea we increase truth individual easy.,1.534650612412543,55,0.16746092766154974,27.0,Beauty,Male,16.0,Negative
158ae57d-92a1-48ad-a285-b055a1bf1382,Arm add after station character world treatment statement he individual.,3.0013687870729426,58,-0.6601357266861729,41.0,Home,Other,275.0,Positive
e1aff4e2-cc87-4116-83b6-caae01691afd,Health TV management finish now production away.,4.112733584521614,484,-0.24652092604855813,54.0,Clothing,Female,496.0,Negative
1452a852-edf7-4a3f-af2d-3f20183296f1,Operation behavior democratic among majority carry surface commercial kitchen yet.,1.4232984682653034,77,-0.12356525135605834,22.0,Books,Female,479.0,Negative
5c1bc103-128a-452b-b668-95652bb2dfe7,Sing wish consider community better on participant institution room sell writer however cup dark.,4.262467007962412,499,-0.23883805808863712,35.0,Books,Male,471.0,Neutral
babc3236-6889-45b8-91fe-7efb86e1aaf8,Health region color carry religious federal marriage call friend hospital be take.,3.2088427174403464,174,0.7270863257392288,58.0,Beauty,Male,413.0,Neutral
4075b3de-a292-49fb-b98f-8bf201ee3125,Even alone certainly drop money especially card recent shake official.,2.5527188900827045,156,0.31980008627461975,19.0,Beauty,Female,15.0,Negative
bb5e1b82-0785-43e1-86ee-e04f4cca4b34,Thus ago defense fire account its safe same economy every avoid song education.,,483,0.6093208005244699,49.0,Electronics,Female,147.0,Negative
1607ce25-0e1e-4f6f-ba53-3003047047db,Around different across weight while strong trade wind discover arm American produce.,2.66827252342941,388,0.3932312128725888,30.0,Books,Female,266.0,Negative
b353c0f1-69c1-4c22-ae5d-7363a3cb0eac,Relationship health well out mean ask.,3.499609409534283,428,0.9729147998203878,47.0,Beauty,Female,352.0,Positive
1c35346c-e904-460c-a5e3-92d831b00aa1,Among step expect last two writer affect many probably word with cut food they.,4.010780415079525,153,0.6332512306087394,18.0,Home,Female,172.0,Positive
dce11364-b393-442b-88bc-830a3c002b0e,Notice keep loss should fact week part situation economic.,2.874614752475404,460,0.9663096080328357,55.0,Beauty,Female,311.0,Neutral
b5376992-69da-4bc0-87fe-8848d43185ba,Huge project quite than rather difference.,2.9886705825195024,256,0.5826568834963948,55.0,Books,Male,161.0,Negative
78fcceec-21d1-4af3-9714-51b95d3af8cd,Measure training clearly fire ask especially edge no I.,3.950841253995857,381,-0.17319807130101883,43.0,Electronics,Male,31.0,Negative
a742bdca-1b09-4b50-b1ba-0d6ef433691e,Seat indicate art west pull trade though yes author.,2.5650083346648915,474,-0.7354221144825739,30.0,Beauty,Female,1.0,Positive
df57fb10-910d-457e-acdd-be77d7aa74e1,Light federal age particularly student first small.,1.4414752117182426,297,-0.23523915505518023,53.0,Home,Other,237.0,Negative
10335724-b6ec-4ea0-b8a6-e6c5facbe0d0,Condition project structure summer account choose wall challenge oil book soldier serious.,4.5349799212220985,326,0.8412619579840805,59.0,Clothing,Female,231.0,Positive
e5788de7-96b7-4b9b-8208-8717f31d7a0f,Serious too agree television wait relationship ready leader west.,4.639849812275619,230,-0.027427035786124154,54.0,Clothing,Female,336.0,Negative
7a9f7caa-b902-4ba7-b85a-558c3ded1415,Already no close own much someone the bill mention special effort very.,2.5424038416495454,370,-0.352276667380252,54.0,Home,Other,319.0,Neutral
6c77f55b-0408-4c14-aa9f-1670fbc99204,Marriage them off sit although against by start participant understand indeed expert within.,4.945566172582162,194,0.014542004373350181,54.0,Beauty,Other,69.0,Negative
df3d83ea-50fb-4991-acfc-951dabd7f729,Couple house notice discuss street ability scene.,,222,0.5773411798555572,,Beauty,Male,348.0,Positive
dc9964ce-d81a-4648-a4e9-3b22b77de918,Authority account television lay company hotel baby.,3.978851393710556,318,0.24907089742830424,28.0,Clothing,Male,100.0,Negative
584473d8-6a40-4934-85bd-aee5f241248f,National series evidence simple write whether player.,3.016616028920861,460,0.05389165211888569,36.0,Electronics,Male,42.0,Positive
ed751470-498b-4df2-93f7-93bd7b31fe6c,Prove door American age paper name person.,4.8822841945227555,338,0.9611502564468584,21.0,Clothing,Female,202.0,Positive
682bdf34-6024-4134-90a9-bc6e1542bcda,Century its field listen billion make interesting first someone enough statement environmental manage economic.,4.685398600926893,308,0.1941670401603841,63.0,Home,Female,158.0,Neutral
4ee839fb-4b10-49bb-9ae5-b66247fa3481,A similar prevent speech both standard another network training himself agency at fire.,,83,-0.7368577271774643,37.0,Electronics,Female,224.0,Positive
4b675efd-bad1-404a-81b0-c82425f9e860,Already someone station perform true positive wall teach human list event.,4.836819647093295,418,0.574257893691136,28.0,Home,Other,39.0,Positive
07ff8e10-1096-4d56-86ca-a18de534459f,Store management perform part order network paper kid.,1.5311463124701055,102,-0.662239661190497,34.0,Clothing,Other,306.0,Neutral
adec6ca2-e26d-47e1-bbde-976c470911fd,Everything suffer name growth political alone attorney investment thank music his.,4.280513817243278,316,0.709063776407264,36.0,Clothing,Male,288.0,Positive
13609105-0818-448b-b339-5fc502d5d146,Plan work far thank she exactly benefit marriage however crime ball during.,2.329362057146315,326,-0.5742199580428999,54.0,Electronics,Male,246.0,Positive
f161b0e9-8f83-4c40-a966-b82ecdeff24d,Sense notice hit fill low reason send.,4.180519387923997,68,0.8229487937707398,57.0,Beauty,Male,99.0,Neutral
20611ec9-a76f-4c5c-8ba6-d0d69f75d02c,Six might apply compare leave risk end eight.,4.194496965382469,456,0.41804894645344537,30.0,Beauty,Female,452.0,Negative
9d05f03b-3c15-4565-a57b-e8fd152564e0,What other building bring hair purpose them product customer dog suffer field school.,,99,0.5623371817942613,18.0,Clothing,Other,499.0,Positive
b430036d-1a89-43c5-a94f-6d8ca9efa2f2,Several arrive these call suffer six she it opportunity position at.,2.6286117472301576,124,0.9355647928144881,25.0,Beauty,Other,449.0,Neutral
645411e3-2541-4a13-ae78-3362ab472b67,Young note draw response move prove exactly year data coach.,1.3876873837929464,234,-0.423787132290943,56.0,Home,Male,88.0,Neutral
a883ac10-b37b-4120-b3eb-e459c6bffd7e,Return such cause save also military range series whom responsibility professor government.,4.021530125710793,97,-0.3141822987876215,54.0,Home,Female,1.0,Negative
bd15c339-d288-40ed-ac2e-5cc9833ad519,Spring personal base particularly win protect stand maybe city state produce.,,196,0.05509344547105943,29.0,Beauty,Male,316.0,Negative
55c58daf-31c9-4204-8ff5-1ec79f476594,View live daughter six of college college record.,1.7749217156838646,383,0.15331265171221298,63.0,Electronics,Female,138.0,Neutral
798e09b3-a70a-4d52-ad96-c1698ce265dd,Shake true wear vote lead everyone best half technology what.,1.1487348920428095,161,0.12168699630384983,37.0,Home,Other,262.0,Negative
6f7d94d4-ac37-4942-b876-77d424e48415,Fact energy wish sell notice drive tough represent room community work.,4.370156151418605,123,0.2830069569846254,58.0,Home,Female,479.0,Positive
6afc14e9-f50c-4de1-9489-f8c1618ac9f8,Model grow want all mother important worry.,2.824496512670228,79,0.8480360407778766,55.0,Home,Male,0.0,Neutral
b3222f0c-4e94-4c2e-993b-5b166b449ac7,Dark collection ahead cover site base.,2.9911411634450253,413,-0.5161709654024136,26.0,Home,Male,184.0,Negative
47318baf-9fa0-41aa-9d06-b1c557702e1a,Social could idea physical wife late size suggest.,3.338415340306381,417,-0.8089856584389767,35.0,Clothing,Male,326.0,Positive
ecc62871-4dd9-4330-899c-d37f4ac20e16,Suggest speech oil force onto practice agency.,,114,-0.8222609688659954,45.0,Home,Other,454.0,Negative
1c635a07-fe82-4dd1-ab72-74001b8381d3,How audience person general north involve.,,440,-0.08342359797147081,59.0,Electronics,Other,397.0,Positive
bfba686d-2350-4f22-9407-f49badb9da21,Low radio return exist party eight our interesting plan audience.,4.356908675917248,53,-0.03620036534126103,58.0,Books,Female,284.0,Negative
709e48a3-c182-419d-8849-f8629d319d73,Set court half resource side product clearly certain identify true also.,3.705853055359559,102,0.9797072033644023,49.0,Home,Female,42.0,Positive
16f5f665-9473-4a3a-b0d9-1a65aa815f8e,Space box glass day fight collection daughter short style it.,4.085566191345434,381,-0.7427769429350743,19.0,Electronics,Female,271.0,Positive
59e99e0d-5015-4102-a24f-165c7043ab52,Rock success not Mrs should own help me.,1.7673808077972235,286,-0.33494647118745324,48.0,Home,Male,375.0,Neutral
2100f9f7-d312-4e84-90c7-2967ba6f4873,A plant wish one land speech hair home economy standard miss.,,413,0.5281544417400144,46.0,Electronics,Female,250.0,Neutral
ba4ae712-6891-4b27-95c8-2cf8ee7d24fa,Believe more join whatever change audience gun.,4.319500706227437,381,-0.6703780153486871,29.0,Books,Male,128.0,Negative
9307b9d4-4330-404c-a423-79476e6b03b1,Form office help choose decade model into.,4.040440012185367,279,0.7210770026763724,38.0,Electronics,Female,284.0,Neutral
9081a857-3c0a-4f73-b320-e48ccb3a70fd,Room east authority claim computer message home summer investment doctor east.,1.1918883898939274,252,-0.3777330722097658,32.0,Beauty,Female,289.0,Positive
2856d87b-b73b-451c-b0ed-b6e195a7240e,Point reduce southern worry woman two majority pattern government space include throw explain.,,291,-0.990311930321875,32.0,Home,Female,352.0,Positive
0dafac3f-d496-4251-97da-87569a7c781b,White hold attack where however hospital available town less.,2.695772282885683,246,-0.19282106267546917,27.0,Beauty,Female,18.0,Negative
6efba938-c7b9-4ac6-a27e-4b326f796e2f,Probably control contain film final see current along picture law.,4.711795075261998,405,-0.34606244646700013,62.0,Home,Other,21.0,Negative
ce78dc10-8346-43d3-ab03-4b26b9243ffb,Far only physical rate exist now.,1.669946589378922,94,0.3713836535802484,54.0,Home,Male,343.0,Neutral
ccfb016b-1922-4f1d-af1a-527a900c12e2,Accept girl kitchen sign radio bit drop opportunity make health break head scene.,1.3284146204445109,400,-0.07284957051368446,43.0,Beauty,Female,,Negative
9152ea0d-2dc7-43ee-8945-26f92f802aaa,Guess message customer office where all mention upon.,1.7758740232663994,289,-0.5851762989102574,55.0,Home,Female,264.0,Negative
610b0fbd-014f-4f9f-9593-6d63f5eaf08b,Candidate election event official all weight meet them report language per throughout law.,,262,-0.61622640352978,29.0,Electronics,Male,460.0,Neutral
b166956d-6d31-41a8-9a96-de9cc318f534,Manage thought nor challenge amount degree indeed score.,,97,0.32194632579042515,52.0,Electronics,Female,119.0,Negative
5e30d37f-fe40-44a1-bfd7-8e203f695c9f,Information year year federal around ability find instead listen threat hand example show.,1.170179961861046,295,0.38224232447140305,36.0,Books,Other,158.0,Neutral
cfdf1ead-1381-4b19-acf7-565443a50e57,Item painting employee management range view return head mind.,4.475083955914964,208,0.6374679616156398,26.0,Beauty,Male,315.0,Positive
a097cecb-57e7-4d20-88a3-af4d19965814,Participant ten suggest make southern leader staff suffer pull data evening interest.,3.512215885124391,417,0.9523305663104062,41.0,Books,Other,50.0,Negative
3d4b18d5-6960-4db8-879e-a2de93601c9f,Indicate system deal reveal maintain sometimes food stand free important so room.,1.4415797698196866,333,0.07158550707939049,63.0,Books,Other,,Negative
12851e66-5428-42c4-9933-1c8e674146cc,Energy wall recognize how left chair red despite gun region would moment activity.,1.321954935659551,97,0.6300241086447151,61.0,Electronics,Male,384.0,Positive
65e62345-607c-47a0-b353-38809bce334c,Its policy there rock fall rather save sport.,2.1785799796308636,224,-0.696596874796132,43.0,Books,Male,94.0,Neutral
3a6b9b0e-9f70-4b12-ae4b-73ac7da6fc74,Then half wall however sing another stand education.,2.294156436867079,162,-0.6676847604367138,49.0,Home,Other,,Neutral
715f3fcb-a804-488d-a41e-0e5e53c10b7d,Hundred term know sign already president he fly staff walk environmental.,1.549752836923758,335,0.5338778445642303,36.0,Beauty,Male,358.0,Neutral
3aa846a9-44f0-4e52-b990-0595a06a078e,Easy Congress method college worker easy receive list.,1.6828151820683885,146,-0.8551078469311628,38.0,Books,Male,237.0,Neutral
ead50c40-0f06-4a36-b629-00f60c09965f,Cause break quality while friend behavior follow cultural series.,3.6891960857566786,479,0.4326511596585165,21.0,Books,Male,465.0,Neutral
e9fb5ae6-4bcf-42a0-ab22-b101e7e26dd9,Customer few effect professor real owner education smile another apply quite entire.,2.9363606571238132,207,-0.6713047003923407,31.0,Beauty,Female,378.0,Negative
e3aff8d5-e0ed-4fd3-82eb-506afbd87a85,Soldier feeling first difficult thank until third boy still couple.,3.3476423564369995,290,-0.5042222932705,31.0,Beauty,Female,356.0,Positive
23261601-79c0-4895-99e5-4b26803fd466,Everyone teach word not right beat Mr treatment lose leg society.,3.879016221160513,402,-0.46230819649939714,56.0,Books,Other,305.0,Negative
737c473a-1362-4251-98d1-256fecf48eb8,Wife policy travel blood practice standard camera development north total window.,,361,0.7109499716774255,18.0,Home,Other,410.0,Negative
9c16a1c2-456b-48bc-a8a3-1218e9d2d0f1,Very role evening all write score government police.,1.9330377064380788,311,-0.6536941169649575,61.0,Clothing,Female,100.0,Negative
67051ab4-d7b1-40f2-88b9-7afb49f4d8bc,Executive return out best owner position.,4.042872393717117,107,-0.6813285643558127,31.0,Beauty,Other,460.0,Positive
a48b9f92-9b05-4447-ba95-3d2f4183b123,Follow beyond pick our example dinner face result result spend which everything mission.,1.3980573536499925,323,-0.8757806400127455,54.0,Books,Other,177.0,Neutral
9fb78ff1-b013-4b99-8c4f-b61334a2db1d,Certainly little resource vote benefit there finally.,,157,0.9719696914677203,18.0,Home,Male,44.0,Negative
b15c19ab-8cad-4a1c-9684-2dbf5a068ab6,Agency campaign this probably far community difficult way why leave within next.,3.0341930591767508,335,0.09166497500471915,52.0,Clothing,Male,51.0,Positive
06e94b5e-a8c7-448f-8144-aea8323ea33d,Quite their something like line site pay feel others.,3.8984182129094753,371,0.23639720710036816,63.0,Books,Male,60.0,Negative
89138f6e-dd1a-4731-afdf-c19e520d85dd,Rate read pay particularly history young inside thousand hotel property accept cause measure.,,455,0.7898996565712479,39.0,Clothing,Other,165.0,Negative
efaf537b-66f6-4dd8-a6f3-b9bad139579a,Personal actually safe ok organization record tax interest worry building TV customer second.,2.70439576700802,441,-0.7505524013838092,34.0,Books,Other,473.0,Negative
cbd2daf7-f685-4e9a-8f59-6e8ac3a2f39e,Cultural factor life with up decade.,,231,-0.7331606293803175,49.0,Home,Other,24.0,Neutral
103c7a03-2444-40d1-be52-3ea89758bb04,Program against condition marriage message nor hit subject off him.,3.3972084633208413,491,-0.3829797103302768,51.0,Electronics,Other,327.0,Neutral
b13c2fb8-9108-4ea8-aa92-c862a486fb21,Be change manage good meeting require drop education keep value sell type upon.,,85,-0.8789848298336564,55.0,Home,Male,223.0,Neutral
a8c18be8-ad82-4ad2-bcdb-cc780d34e1a3,Bag out white water sister hand war artist join old environment.,3.744364307938746,460,0.9938341082108826,54.0,Home,Male,356.0,Neutral
7c48236b-2e87-4c50-bc87-085c95abbafe,Effort tonight well unit so important far fine lead.,4.22217472003306,431,0.47441306033796526,63.0,Electronics,Male,331.0,Neutral
37c71b06-5d28-488d-aed5-60b3feb5afac,Position professional suffer more tough school entire kitchen customer phone.,3.074188857383136,335,0.6393122547883248,,Home,Other,98.0,Positive
1d9f83db-717b-4924-a02d-fdadd8066d7d,Identify today more finish too cover detail.,3.7291704051275762,361,0.8094346642660197,64.0,Electronics,Male,334.0,Neutral
a09577fc-e901-4094-9740-399b054c7d2f,Speech nice small explain under affect win fire admit treat produce sea book.,1.4770846981649304,327,0.5225310970623824,48.0,Beauty,Male,337.0,Positive
0790fcef-f4dd-4bc2-8506-87f532f95a88,Social especially five or final four true.,2.833640772127876,144,-0.2434709337769665,,Clothing,Male,270.0,Negative
6f2219e7-b87c-45bf-8125-0ab86d467e47,Church color leader herself really want per threat sense executive decide media.,,143,-0.9365710707367374,59.0,Beauty,Female,1.0,Neutral
56e73a05-d38b-4235-9859-e03d4270bd43,On thank side result guy under land able rest near.,1.651295821438194,187,-0.8332449527086916,18.0,Beauty,Other,,Negative
821bb1c3-8a27-4442-a26c-712ba7346ba8,Mission indeed why million upon finish four produce while war nature adult.,4.162717197498107,94,-0.9529272875809973,50.0,Books,Female,455.0,Positive
0a9dd96a-c2ba-4c22-92a0-1a4d97feeeba,Kind clearly management guess hot dark service manage national speech officer say experience.,4.6885314669623455,51,0.8078524550192294,54.0,Clothing,Male,80.0,Negative
9afeda70-1996-4f8e-877c-71941c5be8f8,Summer western build argue order only standard focus institution Democrat imagine writer lot.,4.671550875177111,220,-0.05103999836470985,57.0,Books,Other,49.0,Positive
051b3979-fff5-402a-816a-7c3b447021a5,Well real put room movie may check man ability against body per.,4.868452953782792,177,0.996574078487912,51.0,Electronics,Male,,Neutral
2efe359c-6173-41db-b680-62c945c47746,Tell stage write deal Mrs world want meeting line record will become sport.,1.7067618496651797,463,-0.22359352347462047,23.0,Home,Male,105.0,Negative
55168c57-d122-431c-9a57-f462231bff12,American interest difference itself front partner hot someone yeah great include.,,455,-0.19159776043519927,54.0,Beauty,Female,451.0,Positive
f5fd22dc-18cf-433b-a2c7-167f50b6b0c0,Across outside trial including picture almost serious wall full beyond something.,3.8212529707368614,88,-0.5724119910091607,24.0,Electronics,Female,338.0,Neutral
3ac52e9a-6794-4d42-9867-b0e8229b2c6d,Speak information work represent put western true authority lead.,4.996558303436027,162,-0.34531704818037134,18.0,Beauty,Other,197.0,Neutral
18f0965d-a53f-498a-945d-893db124e444,Within boy building style draw offer near job point relationship key.,4.741441298222437,372,-0.34597948734112527,,Books,Female,209.0,Positive
3209baf9-90f4-48f7-a902-e5d98a0f1fef,Mother rest list usually black remain could.,3.7011310504135317,411,0.9591038372961733,54.0,Electronics,Female,176.0,Neutral
2952c7e6-caaf-40f6-9475-a0468f73d421,Type sense a important part action on require voice win bar appear always.,4.645563493255038,251,-0.7004597223209161,28.0,Beauty,Female,231.0,Negative
3bfb6b64-6cbf-4344-a546-f48326b567c7,Manager loss boy college fast step defense.,2.065578294323974,437,0.885626602537837,22.0,Beauty,Other,468.0,Neutral
d2fe7365-b5ab-44d8-81ab-4cc286bfc351,They large nice around film break suddenly point executive everybody.,4.186582676793607,420,0.8688749726314506,40.0,Beauty,Male,474.0,Neutral
3645e817-d461-4e62-a6e9-0e22d4d66431,Item kitchen international wife turn both.,3.1022469021615255,433,0.2524772301005629,46.0,Beauty,Other,267.0,Neutral
74ab09ea-0a3f-4115-abcd-3e1875d1d0d1,Husband his above way attorney simply whatever enough cell if.,4.203007273702133,286,0.1973308547607009,45.0,Electronics,Female,132.0,Negative
c3363afe-41f2-4c47-9dce-5c0ab648d87b,Official compare born term to concern into child.,4.596608368670413,494,-0.337240258966649,,Electronics,Female,142.0,Neutral
ca8ff6b9-85ea-486c-9cc6-bd6675aec033,Hot budget recent little bring south better politics together sort activity send address.,3.850962025288017,273,-0.19779138931450002,63.0,Clothing,Male,466.0,Neutral
d4c27649-082f-44cf-bc91-63d1499e7ae5,Happen everybody stuff commercial catch poor available relate environmental carry city Republican reach ten.,3.213405285141344,85,-0.5433488465664305,52.0,Home,Male,,Positive
05ce87bd-35ed-44aa-9c53-2c484f2bca06,Serve field admit begin citizen last then.,1.1331841309981292,209,-0.2600341739790124,35.0,Electronics,Female,162.0,Positive
0a2686d5-bda3-4aca-8c46-59c556bd87d9,Card structure draw stand rather reduce treat us so ability allow possible.,3.1259700952309535,161,0.0038052404550676933,19.0,Electronics,Male,,Negative
21d66980-e7d2-46a8-897f-4d1981019ab8,Measure among no effort employee figure century plan.,1.752263209099512,109,0.6755139755348056,34.0,Electronics,Female,461.0,Negative
f7c4d2b2-0b1b-475f-8dc0-f455664dc06d,Modern call term owner almost pressure.,4.474074729321497,209,-0.35087715089958027,46.0,Clothing,Other,346.0,Negative
bf933e1a-9006-4ad8-8938-4c71d20fd6e9,Pick appear relate stop place leader they travel movement attention ability enter eye.,3.588157905204884,112,-0.21763501557016895,19.0,Electronics,Male,398.0,Positive
d392989c-7962-452a-996b-ddbf7f848447,Follow charge travel four some southern stay.,1.9871206999672935,145,-0.719495246240877,49.0,Beauty,Other,181.0,Neutral
2a7a0ef9-eb45-4b9f-a91e-722b6be34ad0,Site growth market smile within memory ready project investment kid start beautiful industry.,2.5765106565134883,477,-0.79961425358383,50.0,Books,Male,205.0,Neutral
169c2901-1887-4280-9318-e0a13d5e8c65,Guy fire send represent start official herself.,2.2824824076315227,88,-0.9794173527645347,34.0,Home,Male,251.0,Negative
c8ba3fc8-5b2c-4e84-bd6d-24ea6c6df50f,Forward analysis role control all very just lawyer change speak price toward professor.,4.694382767369095,388,0.5379851499594337,22.0,Beauty,Male,160.0,Neutral
73394a0a-fb51-4e37-9e8d-fd6ae173e0ce,Offer fight particularly push key fly no because hour.,4.762837883861721,460,0.11758559183615547,58.0,Electronics,Female,349.0,Positive
d81990b0-7956-4347-9a01-2ba014788f5f,Choice moment prepare wall notice yourself garden.,4.356904403103449,350,0.10147007665271057,48.0,Electronics,Female,189.0,Negative
978ba973-cc5a-4027-93f8-d3119f613e61,Or military prepare I song region central responsibility.,2.3289572838614823,55,-0.698543387264597,27.0,Electronics,Male,151.0,Negative
326b9b65-7140-416f-b11c-0ccf1b08679f,Someone in sing reason station collection down accept church believe natural down.,4.031419243728239,371,0.4798675142240081,30.0,Clothing,Other,263.0,Neutral
117bbe34-1c28-42a3-9295-7242141f4c39,Body how through fast energy opportunity that.,3.3460896867070433,128,-0.016956825262568476,21.0,Home,Female,457.0,Negative
94b60a0e-fc9d-42b5-a733-1805e05c522d,Send administration trade force still wall start this certainly know property.,2.2740235211325466,61,0.061723699958448286,43.0,Books,Other,481.0,Neutral
ab37e484-c379-4d9e-874d-d99dc335fc7f,Base site nothing factor history believe history follow evidence feel try.,4.717614985303955,289,0.9282168145828738,21.0,Beauty,Other,25.0,Negative
c7c0979f-9587-4a97-84ce-618c55226429,Often according budget sing hour none own most the claim send.,2.8043580542671545,290,0.34725270912845896,38.0,Electronics,Male,76.0,Negative
c69b88d4-236d-49f8-8a82-c49f2d340e6c,Congress must black one college rise owner end let.,2.0046965078732017,141,0.6232525925557637,42.0,Books,Male,373.0,Negative
419f2314-b4c9-4355-96d0-a8f4508ef12c,Contain why process agent case or.,1.8989606616531534,232,0.18809527668661552,34.0,Electronics,Male,177.0,Neutral
4358a3c0-ea04-4fda-8440-74884249cd76,Present suddenly often letter recent my of experience too citizen.,,236,0.27583628896884216,56.0,Electronics,Other,232.0,Neutral
f7f8523a-e272-40fb-a00e-5cf08e0171b2,White government partner reveal receive PM every station.,3.5986032648623145,257,0.8897565213875942,61.0,Electronics,Other,354.0,Neutral
f9c054b5-a5ca-4fd8-890a-75a7204f7f01,Street morning morning bag now specific though husband enjoy approach common inside itself.,4.772188782833,385,0.9711611576945569,54.0,Clothing,Female,323.0,Negative
8ea18225-e712-4b09-902f-ade0aeef4212,Law about serve success sport true state.,,331,-0.2392256065449747,49.0,Home,Male,222.0,Positive
ce1262bd-7672-4dc6-aff7-7b9b4101f9f1,Name actually thought usually not check worry message.,1.7578575040426951,81,0.18408097620424524,32.0,Electronics,Male,453.0,Neutral
d73e68b5-828f-46ba-9797-76aed82bc6ae,Bit option watch chance station year situation more theory crime deep.,1.8689868260490239,478,0.7436155278521894,50.0,Electronics,Other,,Neutral
239b8e59-dd6f-4b0b-b185-31fcf86ca72b,Land option reflect art television international.,2.5542450088107183,295,0.3461785474592056,,Electronics,Other,6.0,Positive
e7e64aa1-0dbf-4868-bd85-7225236ce7d8,Central game face save writer guess must wall education instead.,3.062012247518111,281,-0.0106542739790223,19.0,Electronics,Other,388.0,Neutral
